X,Y,Z
591902.3991357996,6236000.003869434,519.4698887550982
590802.5145468944,6235863.108174877,505.1298582918943
594007.1797421585,6236251.944972464,390.59469961446354
592289.0203111512,6236046.084612557,606.9088381956911
591899.6923078769,6236022.432983675,521.3912903975462
595097.6073912396,6236414.2929489715,431.4369180445728
590800.8332647657,6235878.0085545825,515.4988173121192
592286.6937736633,6236064.96532723,612.8414538705782
595096.1763997184,6236425.608867474,431.637483439389
595340.0271883,6236469.137639557,447.67520908320057
590797.3618415544,6235907.210286773,516.5285944716957
594001.7877784929,6236297.140318945,390.9425145608756
592284.5005604567,6236083.299810178,613.9459548100019
591895.3704508408,6236058.975717308,527.4739714820872
595091.8860420447,6236459.479541981,430.16239511352614
595338.5922925359,6236480.567838682,445.76718762134595
590794.83634635,6235929.865762095,526.6111493870714
594000.3447054761,6236309.131461666,392.4476258391857
592281.8033169978,6236105.059015371,617.1566942157143
591893.411378147,6236075.181908118,531.9640113056471
595091.142130173,6236465.141329423,429.79677321570216
592799.2353404122,6236187.645250884,535.8811889264576
595334.9726800751,6236509.55433843,432.0282010988047
590793.4050897073,6235941.97024106,528.8342554108174
593997.9057566732,6236329.569098089,400.62198841437953
592278.0120761332,6236136.819807984,622.2083845710838
591890.8281316357,6236097.0621720515,532.173668413277
595086.8490601246,6236499.000159999,428.97912895130975
595333.620782834,6236520.204149887,431.66487248064294
592132.7257636286,6236121.429071299,575.8673606124623
590791.7250704413,6235956.850836394,530.6543364354254
593993.4505727203,6236366.099906687,402.6469393065871
593347.9807214149,6236282.6823387295,335.2799408817731
592277.6422477984,6236139.590906135,622.8531546550247
591887.1359102499,6236127.382702014,532.8140318842095
595085.3454538453,6236510.987140804,427.4078078489743
590787.4724497917,6235993.618844674,540.3999005265516
593991.1153322315,6236385.19581246,399.92254301173506
593345.8652767675,6236300.331019819,332.49135924412036
592275.4305797061,6236158.588680353,629.1543610386568
591885.2574341476,6236142.927667427,536.1236542458412
595327.3810211062,6236569.269747208,426.7582296463122
592127.1376979009,6236167.850182984,593.7678298294685
590785.5157475673,6236009.828374772,539.8011213969863
593990.5834010392,6236389.418671626,400.0402288938644
593343.5105554753,6236319.998081685,331.08086814714835
592273.0211997111,6236178.465288047,631.5226372803158
591884.0502599557,6236152.819342858,537.9763818379291
595326.1046609657,6236579.152434378,424.6478261972284
592124.1365906592,6236191.944782838,601.3910487387722
590783.9288477809,6236023.266145437,542.033349193232
593986.1969412019,6236425.281568079,400.27599455462416
592269.9323761024,6236204.007866728,629.0500302790881
591881.8040252731,6236171.129274367,541.2976616431987
595322.8659464042,6236605.030336797,416.1779827896055
590782.3251384164,6236037.257560533,546.4448965627564
592267.2723800588,6236226.661162081,637.0276482848427
591877.2951015886,6236207.775242454,547.6100114447122
595321.5133812103,6236615.464321213,413.9628556321024
593337.0027253749,6236374.067798501,324.0912058878887
592265.6016738978,6236240.881941203,640.6235065205401
591875.63426202,6236221.098793807,551.5169400109679
595317.5301037141,6236647.0009072395,401.37808987375405
592117.7648303832,6236243.139486456,616.284123287049
590775.914483638,6236090.788345405,555.8330394336149
593333.2941878203,6236404.840577784,323.40832735233937
591873.1846235723,6236240.19231432,547.3494181751201
595315.0300746689,6236667.32311236,395.9928919625803
590773.9019754052,6236106.895309945,555.1819589496955
593332.2241071927,6236413.944651523,322.13384496449936
592260.9058465487,6236280.406483459,660.3541206104433
595067.9670073154,6236657.014122371,327.7183235542395
595313.446668715,6236679.971572323,394.0871511115777
590772.4138724977,6236118.775700042,556.9288975200027
592256.489838413,6236315.719608527,659.7176107416793
591867.4272919972,6236285.836876536,548.5471471223656
595067.2845156972,6236662.567262295,325.5986622268139
590769.5666306239,6236141.982368066,562.7910168659406
593972.5180495719,6236539.78114008,396.89011997188516
592256.348404389,6236316.381797566,660.2111926712685
591865.626373419,6236300.61522472,554.8234048086539
590767.0259836991,6236162.418867122,567.9707220515164
593969.4860968363,6236565.324890333,396.3549740036692
592251.7114537181,6236353.023087851,656.7604992197382
591863.1457509513,6236320.932842463,559.6986249425589
592105.6550126588,6236339.07426412,630.5503505019653
590764.0995974835,6236186.294291118,573.4331914780292
593967.1265485509,6236585.204236501,390.4742002251862
592250.8928694315,6236359.237452795,656.6620938338164
591861.0431443073,6236337.801013994,561.8810244370919
595058.7355604845,6236732.074540583,303.38804057062345
590762.7444821717,6236197.511813323,574.2781065205818
592248.2062022854,6236380.341521622,660.6119871826694
591857.5881223353,6236365.9060291685,562.2500775957836
595056.4656421028,6236750.407018745,297.72442865791646
590759.2174224323,6236226.373672471,580.2252164562207
592244.7888660971,6236406.8775184015,659.8407823823269
591855.0569690234,6236385.6613993095,549.9798397904676
595053.3147703059,6236774.930063291,284.2699864516685
592762.2891722842,6236490.474741132,536.071722205601
590757.5503989875,6236240.379113171,585.6128592845719
592243.5200078877,6236416.756943088,661.0636445320995
591852.8204541836,6236403.218102192,546.7222325017116
595051.3593103129,6236790.474857695,275.9998147554935
592758.9800764439,6236517.233307236,535.6349815498367
592094.5799895572,6236427.133143108,628.9295034547887
590755.124134426,6236261.368535502,591.6997267561327
592240.3754691678,6236441.846907792,675.6803485491963
591851.772292401,6236411.645672958,544.3968287378236
595049.3375815349,6236806.030986025,268.38250420694726
595294.3575116158,6236832.422320761,344.4145708638724
590751.945580934,6236288.686365766,594.5106670181957
592236.8596773923,6236469.838001989,676.8340147537051
595046.4038439306,6236829.337876425,257.4393073583135
590749.7900413821,6236308.356637734,603.9357785458676
592235.6678216986,6236478.93305505,675.6599307792957
591845.1392008688,6236466.617093885,541.6020726449349
595287.757204528,6236883.83001253,324.7987243262112
590748.7301506032,6236317.455829704,603.9032723912649
592233.3321714895,6236497.927913531,680.7594980623853
591844.24160329,6236473.723296471,540.1134309870333
590744.8546321573,6236351.107334988,603.0269296086589
593947.5138999902,6236744.097461583,378.6026981475644
592230.9472326963,6236516.801499149,682.4161083971111
590744.3282219003,6236355.330924375,603.7576201564149
593944.9773554328,6236763.751625671,374.6620850196267
592226.2937650636,6236554.2276922,679.620501050883
591837.8913685034,6236526.807992801,538.7879417010035
595281.305082164,6236934.564290767,306.6214353527792
592080.1289421422,6236545.498756183,643.2972615847804
590741.1624114797,6236381.977414316,603.1815452297209
593942.9312157758,6236780.514351609,373.9103685139947
592226.2151180129,6236554.889933915,679.6820736009292
591835.7132447413,6236544.468094911,534.909433639914
592077.0558281642,6236570.263494629,641.2017434263549
590739.0971422903,6236400.318054257,610.7305198110895
593940.4579120767,6236800.058672617,373.8439416439437
592223.0658866895,6236580.320719124,679.4371959153211
591834.425907989,6236555.12060997,532.5016449313663
592075.2639523529,6236584.367102244,639.4756663558757
590735.8085676215,6236426.518993098,610.835278338734
593939.6996675417,6236806.266011992,374.4489643022265
592221.1964200896,6236595.199954393,680.6429733178128
591832.389350388,6236572.113800887,533.0388935482655
595273.382062008,6236997.737646798,296.0603436263664
592071.8311731941,6236611.231419599,634.8665123871971
590733.2682223609,6236447.057045691,613.5067644718612
593937.210140445,6236826.587561661,375.9676046308253
592216.6198452845,6236632.066910154,675.4568116675038
595026.578939382,6236990.457772016,238.0710234523321
595270.5934544634,6237020.287486619,294.3793115675234
592070.5656482327,6236621.116007977,630.9517631074214
590730.4613219575,6236468.2644628445,606.0714356666044
593935.0291360371,6236844.02936106,377.6584678030696
592214.534453123,6236648.383307619,669.5791232378721
595268.7868012757,6237034.277781277,291.3225878141076
593932.1507598622,6236867.9041925855,378.217390436821
592212.4462327468,6236664.70416567,660.9568510545665
591823.3026509118,6236646.184440436,524.3802382981311
592065.6238983953,6236657.648898065,595.6456451131858
590725.5452664664,6236507.2426835885,609.776043404384
593930.2375695654,6236884.115018193,381.88872218704597
592208.953617144,6236691.579242399,640.9002518307208
591822.6992669888,6236651.182620427,523.5705045559627
595262.3100661176,6237085.683876161,270.52160560580074
590723.6511720212,6236523.462431075,621.70242238564
593926.522144909,6236915.205584763,383.1238269077375
592206.2607995664,6236712.786313458,631.5551977450609
591818.576780308,6236684.267999265,519.7153084180476
595017.8208497604,6237063.753188846,244.65588379347093
595260.134545171,6237102.659673109,264.22746754084733
590722.084587199,6236536.225082103,626.491071888306
593924.6903174934,6236930.86833975,382.7014140738557
592204.4726453853,6236726.778159898,630.5534673607509
591817.2955383739,6236694.825499157,519.3433943091125
595259.6064974117,6237106.887624031,262.6588509715602
590718.4054821486,6236566.429180256,626.718760197961
593923.1499355641,6236944.412645438,385.0568129743546
592201.3251155098,6236751.984694243,629.2086633154722
595256.1806221362,6237132.973131056,257.24909473367177
590716.8314787402,6236579.092375819,628.5435562039544
593920.7133644924,6236965.069773767,388.26440200294587
592199.243957202,6236768.081762489,625.4860849024403
591811.0795739295,6236744.906296396,510.1438772390191
595010.4873483004,6237123.487750185,259.56055241374224
590713.9636178424,6236603.076330603,631.8793320649279
593918.3445175523,6236985.732841022,389.74959771983237
592196.2706703611,6236791.062360418,616.9609500248798
591809.5826623265,6236756.899631276,508.5454848553351
590712.0690055199,6236619.300414227,632.8844758440578
593914.0088843362,6237022.0405720305,396.63047862566566
592195.8916736405,6236793.947455864,618.7321490980603
591805.9685021676,6236786.540081861,502.27335501699974
590709.9584021135,6236636.95270525,634.6642272814709
593913.4021959244,6237027.036787765,396.54367168702925
592191.1326411982,6236830.927456662,620.3112869112691
591803.7098034916,6236804.975353324,500.0653447337514
595001.4554193999,6237195.213172593,271.2551244528197
590707.8473909694,6236654.608154331,636.9709910448428
593910.3645281793,6237052.57608262,398.3220745617588
592190.684296338,6236834.478814323,618.5582596547881
591801.3798405558,6236824.086719104,497.4048404145111
595000.6285442917,6237201.541264198,271.23772152881355
595242.3433327447,6237244.458762759,228.9276265910941
590703.5642052409,6236689.922839754,636.9277209348686
593909.0135112138,6237063.126770416,398.85586974310723
592186.019480966,6236869.566487812,601.839064164067
591799.7310107464,6236837.514522559,495.0628738443803
594997.7585238708,6237224.640402882,273.60244172305914
595240.260741504,6237262.775433407,227.3072629944341
590703.1259937224,6236693.477300584,637.4213581217444
593906.1495375967,6237086.342532072,401.8038037219621
592184.1635333254,6236883.662745829,598.6747867891788
591796.5053992729,6236863.612332269,489.7919505822385
594995.4055672011,6237244.290820696,277.3278620476034
595238.3567999861,6237278.882259965,224.13513993635664
590698.7711338365,6236729.12678654,636.9492589738878
593903.3695960373,6237108.773301484,408.1750696966209
592181.2915355647,6236904.873037066,585.5743198567749
591795.2326943905,6236873.48760579,485.3789923277739
594992.6572423755,6237267.383788993,282.9210754359925
592034.6827495396,6236903.037989408,544.5702783702329
590696.4409027902,6236748.338400435,636.7708569534485
593899.2314236346,6237141.745334322,408.352969319343
591793.5816699436,6236886.933053867,480.2356876928086
594990.3470312118,6237287.716051002,286.6248070767766
590694.4949496111,6236763.992883787,636.4124925086276
593898.0219015094,6237151.518237901,408.39833480100094
592177.2255690919,6236935.283634266,566.540902790247
591788.7399176599,6236925.013924155,463.45210653009536
594989.1237479826,6237298.264247715,288.5452094229015
592696.5775924806,6237030.4875204945,584.1095131259505
590693.2339291156,6236773.983964978,632.6196402559168
593896.6639554632,6237162.730277761,409.8853433583473
591786.9537028635,6236939.006618475,463.2923849268825
594986.9772300629,6237316.471875441,290.74829747614774
595228.779394404,6237358.2790319035,216.41652645071886
590690.8258107045,6236793.865735136,636.9347564065539
593893.7167084177,6237186.493195799,418.02211016779626
592170.7592530127,6236985.0278766975,545.8163510004763
591784.2347553832,6236961.546453672,467.5357935877314
594982.9317580891,6237350.899367348,298.00055428314437
590686.4749664332,6236829.289851327,635.1828996475188
593891.816987032,6237202.703983362,423.1852765364637
591781.7671058731,6236981.208281153,466.09349074411796
594980.9654822153,6237366.999573295,302.3470471552717
590685.511431991,6236836.95765234,632.3448186520195
593888.7797295543,6237228.0261371005,430.2315201527182
592165.7622125642,6237024.65932429,531.0494012742494
594979.8094170949,6237376.884516768,304.02604840425937
590682.1413916535,6236864.377246221,632.2134565500761
593886.9540516991,6237243.466369845,432.27913218139724
591777.3411504306,6237016.953026747,458.2596272686564
594975.5305371396,6237410.63801845,304.1500896419397
590679.9870199189,6236881.151580525,622.627359143168
593884.7405131884,6237262.451698634,434.7434033158926
591775.0236776123,6237035.273773976,449.8033366683442
594974.405616592,6237419.189343535,303.25721244142926
595217.0535344111,6237444.971336587,185.86844144051656
590677.4154545295,6236902.919481335,627.0034915947824
593882.2466879984,6237282.890613755,437.03858177651034
591771.4780591166,6237064.826027618,443.1839456190282
594969.7641378086,6237455.154925698,295.43032287482276
590674.591304168,6236925.233617053,617.2915567843187
593878.0785461258,6237317.527855883,435.4075452456512
591769.5273349227,6237080.917745,441.18762839567444
594967.376920059,6237473.583149928,294.80165238362923
590672.4208123684,6236942.790100753,612.3295256548936
593876.185283082,6237333.08203216,439.6507847920726
591767.4135939539,6237098.472732296,438.2359142924863
594965.8736497966,6237485.574570383,294.15538446378173
590670.3733202942,6236960.224280197,616.6375248810451
593875.0522756173,6237342.184410113,443.15123655449224
592150.7390642848,6237143.2534418935,493.8646508411575
591764.544320727,6237122.456067422,433.2532330365225
594964.1471112019,6237499.019168512,293.78602837283864
595204.7388140239,6237541.451753114,210.03876469951157
590667.3604179485,6236985.540662587,621.7280859055986
593870.3902240142,6237379.604595481,443.86335740249797
592149.4875923275,6237152.462912636,489.9572155105805
591762.599666103,6237137.883106435,429.3563410972571
595202.7529820666,6237558.444405818,209.9901308385708
590666.2371903313,6236994.649868231,620.6789217456387
593869.6455149819,6237385.265084828,443.54766274742633
591759.3701402214,6237163.983580203,428.29358698276974
594959.4598394418,6237536.9907714315,299.98588667736794
595202.1456722959,6237563.334481567,210.41946281105317
590663.6007377945,6237016.41305209,622.6527887097891
593866.5595438315,6237410.022453544,444.7665783779488
591757.7971428557,6237176.75057717,427.5612104178229
594956.5705064002,6237560.975330847,298.4176654895293
595197.685574041,6237602.1965776775,208.46585726809158
590661.0331862502,6237038.298161346,626.7466990145143
593864.9763235745,6237422.802057429,445.70896835143446
591755.2626346281,6237196.511064563,427.82037983595905
595197.4711254606,6237603.647195475,208.62437570033737
591752.1456717391,6237220.612953595,426.7954750932473
590655.6799768385,6237083.380237639,630.3761467922235
591750.9541794626,6237229.834744943,426.0793313336948
594948.0738567882,6237633.604280435,286.45998321146794
590653.3030249458,6237101.810646897,616.5434782627474
591746.6435947274,6237263.135403551,424.9790571358078
594947.3165350339,6237639.934781934,286.9955198299207
591746.203571725,6237266.690189079,424.60703330492197
594944.9566263084,6237659.698724686,289.2874933106883
590649.6035034879,6237132.905561494,618.2107897067935
594942.6776925522,6237678.68645388,292.315375743754
590647.5593113562,6237150.67881658,622.7858185406519
590645.0719132593,6237171.23075865,624.7174526498908
591739.154829607,6237323.431587881,418.74509951930895
590642.3461932221,6237194.552093334,629.4977806741751
594935.5106218861,6237735.9784722645,298.4094634508636
590640.6824958709,6237208.653021433,632.1659471753228
594932.1292527755,6237762.843847378,298.55451123610055
590636.496645818,6237242.5192205515,628.2488117398713
594930.6978311667,6237774.17659634,298.78245886695163
590634.5658616239,6237257.950496446,626.3215596514101
593837.1900587659,6237649.650151706,395.89421693394746
591728.331355071,6237414.608930526,380.84243629910003
594928.064513307,6237795.268498557,302.34836777094716
590631.787319145,6237280.387935571,632.8339101281473
594925.6545233754,6237814.257075686,302.7770412757085
590629.3431708936,6237299.378105172,623.737491384973
594922.3165696473,6237842.1324730655,305.71146414798
592632.1361262258,6237567.527755005,701.1625680651309
590626.1898878411,6237325.358277813,633.7465903412877
594920.7903166447,6237854.78512166,307.08889948073625
590623.8047728566,6237344.349779528,631.4557556521119
590622.7578444955,6237352.784628171,629.5118620969494
594915.8497681534,6237895.987630229,308.44875587337486
592625.3104682408,6237621.827605357,706.3247040532867
590618.4452349999,6237386.541823535,618.0795868840431
590617.9187459941,6237390.763090024,616.323526525073
594911.2106665187,6237934.631888858,308.5514739223275
592619.197554948,6237669.788280895,695.4706870648341
590613.5614121194,6237426.748578369,610.0400890615601
594908.4679130007,6237957.838610907,309.4900716278122
592616.4918747138,6237691.672814525,694.8629101195029
590611.6854748455,6237442.290273218,607.2348203993947
592614.4664555523,6237707.884685669,692.6781174530145
590609.4384561621,6237460.731045004,602.6809384150097
590606.3739206766,6237485.492195296,593.4624694735347
593810.9452323996,6237862.627562938,266.06432098008116
590604.3323374246,6237502.483001094,592.3687127590113
592608.0672473534,6237760.062338581,667.4268153630443
590602.4574165589,6237518.024787858,588.4935385448805
591696.3071182807,6237668.000222142,307.43602454869557
592604.7443316168,6237787.607795643,659.6523961896521
590599.8424278444,6237539.243668498,578.9777136696098
593802.4604641201,6237933.142259471,241.58893422133553
590596.7675525417,6237564.5569941895,576.4727028413221
593800.9567805552,6237945.13513772,236.62660909378232
592600.2775126273,6237825.036743099,661.0614222318435
590594.7428175547,6237580.762070952,570.6978938779772
592599.3033168048,6237832.813840679,661.4577895350911
590591.9900946636,6237602.528816782,562.9187315508698
590589.6019452362,6237621.63618463,557.846265865263
590588.0314295558,6237634.288581813,553.4401835161898
593790.6377490556,6238028.529600484,197.9129807929554
592589.7940665777,6237908.305986374,652.7714746658067
590586.678425093,6237645.515747274,557.1307107019611
593788.5431716994,6238044.855640965,189.85731320325974
592587.2557033479,6237928.291195687,649.3953317581452
590582.8720182867,6237675.829893054,554.3669572748271
593784.8040385484,6238073.940461404,179.6928645595596
590579.6398942445,6237699.91249601,538.0136067352482
593783.9848293712,6238080.373937192,177.70668292964376
590577.0534073,6237719.677444887,529.9747936011536
593780.1704968249,6238110.247580388,165.92072451457864
592580.2477003481,6237982.933484944,634.4433350167894
590573.8000847717,6237744.439564478,517.1114047873563
593777.8606991678,6238128.012689219,159.5226088933313
590571.9402379759,6237759.311864667,515.1631007690884
593774.7079772599,6238152.76227782,152.75410971934855
592576.6511733589,6238011.801129102,629.4505230640942
590570.8942754165,6237767.754643088,514.6454366982837
593773.8887534619,6238159.213113696,150.76847788806506
593767.1631447333,6238214.286399246,142.25763118370614
590563.9172530452,6237824.947557073,516.6282186328277
593764.6735073876,6238234.600116782,140.88883314488075
595097.9045018168,6238398.632769865,129.1630172824155
590560.1349402462,6237857.265038207,516.6523205844727
593763.6061949576,6238243.712648206,140.39318399881827
592564.6427750998,6238111.302081273,611.2552894826542
590557.8818226124,6237875.5929851,510.5280996425537
592562.3558907746,6238130.837327847,611.5022831791105
595092.4293355241,6238441.260424088,130.80609486036016
590554.7723348526,6237899.58142955,488.5055618181584
590552.906186202,6237914.447879638,482.5097462964962
595085.9628459015,6238492.34247602,134.9311016203294
590551.1208312677,6237928.565822111,475.80050733083556
594843.7838349862,6238487.394112835,132.61116944609455
595085.3584809774,6238497.340512117,135.63779417640325
590548.2761537319,6237951.87440019,475.5047195636564
594841.8871245041,6238502.940658471,126.07789610070066
590544.3430695931,6237982.41499239,478.6854684319686
592547.4586995497,6238254.892766988,652.7034102627802
590541.4010633198,6238004.395641697,468.79098762237425
593744.9349337384,6238399.847704235,168.8606147099927
593741.6953063783,6238425.939243453,176.69339089486618
592542.6267403105,6238294.870971939,667.6167884682277
592539.1007663824,6238323.51511478,670.4461046581944
593736.500319422,6238468.141106942,192.52376787959594
592537.8902178978,6238333.285582298,670.5669879998181
593735.4403160166,6238476.68897639,195.38697279290807
592535.2521085229,6238354.936314221,676.0337647391785
593732.3760291014,6238500.78234961,198.97776911437506
590525.4044138382,6238136.209950768,496.68580632099435
593728.923332789,6238528.315128879,206.87965809677624
592530.8093648151,6238391.469449821,680.6652411218485
590524.2608558873,6238146.650875999,498.0675567730884
590521.0440645731,6238175.419040258,506.57827178738575
592525.1318419778,6238438.895443087,686.603984095269
590520.2039986817,6238183.093329593,510.9894561683955
590517.6195594611,6238205.519818708,511.2870543401719
590514.848893207,6238230.842018616,525.7354196956005
590512.1421152737,6238253.39269848,530.1804811908307
590509.0725715575,6238278.2745145,525.297762252251
590507.7212291223,6238289.604825408,526.8765540201681
590502.6713626863,6238332.015234283,541.5359388832591
590500.8635826438,6238346.789907164,544.8968272480827
590497.7481864452,6238371.553891424,537.7601285495545
590494.5260992737,6238397.540159651,533.6653843149173
590492.4063793989,6238415.754156672,535.5918725099255
590491.6538517665,6238422.081157483,535.8182806209425
590489.3883004381,6238440.958513471,536.0616706409958
593044.2681995854,6237752.3089200035,465.28176507314964
592422.3771661364,6238496.571616022,694.4411827345294
595302.1656897342,6238185.295592041,165.86300537636154
592415.5142330943,6238381.851704249,685.5707136144879
595299.5006941289,6238149.832256789,165.8465002241385
592949.3017003107,6236572.475416656,463.2561464115278
592946.0689495092,6236533.214138823,458.5402846013691
592942.5125054084,6236491.4974432355,453.2353365613862
592940.6554867894,6236468.746429632,449.68147660850576
592939.028120805,6236449.553803971,447.3497270192483
592404.5836531718,6238194.457024885,658.3230987457966
592938.2994109876,6236440.302052478,445.9309134802961
592403.8502566442,6238182.5293590315,655.7549920751002
592936.0251082133,6236411.070033443,439.4730156650039
592934.5230262061,6236391.895787989,433.87216822787724
595274.4933597822,6237832.728225469,161.24645802874554
595271.6754680286,6237792.575605321,165.32205343415896
595269.8512157527,6237766.036102209,168.18785110655443
595268.6874468052,6237748.862934138,170.3774061050934
595266.0709517971,6237710.394498793,179.4401294653021
595264.9063634779,6237693.441955694,185.00543707971815
592914.2525489752,6236141.943459098,485.1452275105065
592911.8433049272,6236115.832499348,496.239202367501
592910.4653902677,6236099.437850795,497.6589247496361
592908.7807227646,6236080.247712839,503.6473967821394
592904.1028880813,6236032.824619682,542.4264877560735
592902.2000250777,6236012.306678494,554.6745511337464
592899.7641126566,6235984.754122937,570.0390987983344
592896.8911941254,6235948.836004762,570.7230599242274
592895.5316581939,6235931.32934196,571.8523279799366
592894.6457197552,6235920.946980769,576.875467997368
592893.2584945867,6235905.001329314,587.2074148741272
592891.5936296649,6235884.811619836,594.7547566851559
592889.3952882028,6235860.490326977,613.2321456950343
592888.0377045465,6235845.869501677,621.5252325678405
592885.6882317472,6235817.098383702,622.6741384930131
592884.6061820011,6235804.377070663,621.2482065722617
592881.7523690847,6235770.362165387,613.8074121301499
592880.6956683344,6235758.979096024,618.9077751786743
592879.5400372721,6235746.262466078,622.0595957629124
592877.2361612603,6235721.48651099,630.7744241374203
592875.683142024,6235704.533661177,638.410444642718
592873.2596643745,6235679.093409292,653.4122160624548
592872.3778735369,6235668.498133223,658.6384367888725
592870.3106408525,6235643.842696273,663.7169676060088
592868.9103164381,6235625.565675924,664.7360487655035
595224.2276513673,6237142.9552344745,253.36527167134244
592867.6043931312,6235608.602388086,666.069371549567
595223.5989281074,6237135.139069779,255.23246859597748
592865.219278281,6235576.042220036,663.8338436133691
595221.4004166463,6237106.02747308,261.8695740470022
592864.0861683817,6235562.662830816,669.3294279924769
592861.8157591689,6235532.878337702,672.3366112003971
595218.1891709121,6237064.093100135,271.4752054741706
592860.9309855888,6235522.167967059,673.8758573029896
595216.7026481356,6237044.244144477,276.35085228865705
592859.7279286123,6235506.456081353,675.9141825812972
595216.0738541314,6237036.429131824,277.7484914592048
592858.1473491696,6235487.9243971035,681.0698729830783
595214.3103055698,6237013.010822777,282.2380959541395
592856.209661719,6235465.84702203,692.3177245039841
595213.2143324798,6236998.077728998,285.0995587907545
592854.424979068,6235445.212759634,702.2789541043766
595211.186412801,6236969.626668182,289.30287378451516
592852.2599358062,6235419.5580987,708.2533368569035
595209.767528432,6236949.784220654,292.0111725957911
592849.9858203292,6235395.563841047,727.091338399109
592849.0781554782,6235386.415278429,736.5345317604942
592847.0698089335,6235361.771753155,739.0217487966199
595203.9030987191,6236868.254816387,297.4906796982452
595202.740102429,6236851.197640672,302.4795158610759
592841.4656164289,6235283.255176522,701.9299973475703
592840.1005686668,6235266.415941907,706.8486638924882
595198.9589719032,6236795.446078627,334.6898030105059
592837.9567061003,6235242.328095611,725.9684562325747
595197.0683232789,6236769.349109349,341.54477766537775
592836.478417328,6235224.474089574,732.3575077415964
592835.0334202332,6235202.958204929,724.2848453178717
595194.0809919296,6236725.523022858,367.45091776297164
592829.4068977571,6235125.223615483,705.2766306256091
592828.135381725,6235109.614138636,707.1624590736825
592824.9132318369,6235075.3698993055,724.5999489298138
592823.7822958363,6235061.974419396,725.0805849869707
595173.551363234,6236437.353583896,437.25966171639186
592808.602027986,6234873.374146298,754.0370253029024
592807.348886502,6234856.869012947,754.6582576498674
592806.2019478551,6234841.147785465,753.8070415083671
595167.7259131169,6236365.2957104985,442.5060645227859
592805.2880362452,6234828.988444923,754.9204805178089
592802.8692114713,6234797.5371981785,753.5470075823454
592800.9000460791,6234771.11044389,747.9802372093621
592800.6050664914,6234767.54024402,747.8484075355186
592798.7482446453,6234744.891225415,747.2032988391006
595159.4399089601,6236256.218405746,456.3308319924457
595158.226150828,6236238.263681228,461.88463232395617
595150.692599972,6236134.212486817,469.80431395560703
595149.4890609831,6236115.936618848,481.3214001169459
592782.9473621137,6234553.493546712,782.8901660366038
595148.3655562163,6236099.771194849,488.4115707645776
595146.1326658217,6236069.543266583,494.9943794360563
592774.8227305214,6234450.994351815,793.7802773584295
592768.9614894178,6234375.271267211,776.8120266945831
592767.7004923522,6234359.091199515,770.1810861764548
592765.6376299751,6234331.654677792,754.993898348403
592750.2924676961,6234133.362956134,770.977809440407
592748.7598839041,6234112.734931806,765.5246361052934
592747.347092789,6234094.895062129,762.0462805329847
592746.4157749163,6234083.507141681,759.9750999768237
592743.3630584225,6234050.048749801,775.9831508271456
592734.8744335397,6233935.622031821,766.1635217762116
592733.3215454484,6233912.775078994,764.05837926216
592732.4704892418,6233900.603906328,762.7889410132582
592729.4482895336,6233854.339613808,748.9179253863156
592729.2589715617,6233851.552596563,749.2989663592625
592727.5023635445,6233829.8008378055,754.9027471144464
592724.5671213174,6233793.330947762,755.9917881819026
592724.2272379916,6233789.099384561,755.5442293494517
592722.1343161623,6233765.441767833,765.3284514718364
592720.3111287632,6233743.692139214,766.263216579439
592719.3748653386,6233732.539927708,767.9441594758606
592717.1655597156,6233708.772999703,779.9050472062318
592715.3482406399,6233687.02013955,787.7466166723952
592713.4167412012,6233664.496184573,796.1503048055166
592712.3857699418,6233651.889044302,800.4627595676948
592710.8780799885,6233632.701331775,802.5524601672028
592709.1253818325,6233610.7326568365,805.4515700030557
592700.3845629061,6233487.959326726,740.3878995773085
592636.4163640175,6232497.541023627,65.85860798080584
592634.8768548107,6232477.133750688,63.30415091084217
592633.3603187287,6232458.172701901,63.06703967289308
594987.0489152978,6233988.6883699065,535.2745550962728
592633.0168312736,6232453.934171626,62.86521102462079
592630.8922862128,6232425.938208398,62.14164278323823
594954.1150041227,6233570.985996019,469.97636993829195
594953.1135706911,6233557.490112105,465.0554700119492
594894.3952917547,6232789.610228608,429.4032837657232
594893.5610899153,6232779.568857271,427.02377808910427
594891.452951794,6232751.903879491,424.74262809515534
594889.6136783194,6232728.589722219,423.87453688970066
594888.8884486705,6232719.448513694,424.1547751624384
595769.8169517443,6233009.556943128,602.3113133415425
595768.2265273003,6233022.320044128,596.6394808759338
595515.3490673043,6233021.777848016,694.5240488719513
595512.8369428291,6233042.212602811,683.8163917895638
595762.6549599617,6233066.396028329,574.0584911203568
595510.4948245028,6233061.199935307,672.6117407291501
595759.6470953447,6233089.938086403,564.8506057923069
595507.9913906986,6233081.517373032,661.3212746411328
595757.3712428708,6233108.480122374,556.3268568132801
595505.7242058533,6233099.727602521,652.6705575215258
595755.9301072905,6233119.9211459225,551.5416548844548
595502.9878841945,6233122.161375774,646.084490067891
595752.9672137559,6233144.228557967,539.8020596554162
595501.0955879616,6233137.482788356,644.9889654638298
595750.8291958508,6233162.11133376,531.9861156956158
595498.9843195765,6233154.243228116,646.2479849378118
595742.7424672574,6233229.732937524,503.6329726100326
595740.2959204947,6233250.279177634,497.06315069343265
595489.7339443302,6233229.537928045,637.9950448519786
595739.0693436668,6233260.946882879,494.47069324453366
